[2019-03-27 20:58:29] main.ERROR: Error: Application is not installed yet.  [] []
[2019-03-27 21:09:54] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"tags":["REFLECTION"],"mode":"matchingTag"}} []
[2019-03-27 21:09:54] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"tags":["DB_DDL"],"mode":"matchingTag"}} []
[2019-03-27 21:09:54] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"tags":["EAV"],"mode":"matchingTag"}} []
[2019-03-27 21:09:54] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"tags":["CUSTOMER_NOTIFICATION"],"mode":"matchingTag"}} []
[2019-03-27 21:09:54] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"tags":["INTEGRATION"],"mode":"matchingTag"}} []
[2019-03-27 21:09:54] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"tags":["INTEGRATION_API_CONFIG"],"mode":"matchingTag"}} []
[2019-03-27 21:09:54] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"}} []
[2019-03-27 21:09:54] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"tags":["WEBSERVICE"],"mode":"matchingTag"}} []
[2019-03-27 21:09:54] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"tags":["TRANSLATE"],"mode":"matchingTag"}} []
[2019-03-27 21:09:54] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"tags":["VERTEX"],"mode":"matchingTag"}} []
[2019-03-27 21:09:56] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/success","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"}} []
[2019-03-27 21:09:56] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/progress","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"}} []
[2019-03-27 21:24:24] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/session/prolong","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"}} []
[2019-03-27 21:24:24] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/session/prolong","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"}} []
[2019-03-27 21:25:01] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"}} []
[2019-03-27 21:25:08] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"}} []
[2019-03-27 21:25:10] main.CRITICAL: Can't create directory /var/www/html/Magento-CE-2.2.7-2018-11-20-10-28-48/generated/code/Magento/Framework/App/ResourceConnection/.
Class Magento\Framework\App\ResourceConnection\Proxy generation error: The requested class did not generate properly, because the 'generated' directory permission is read-only. If --- after running the 'bin/magento setup:di:compile' CLI command when the 'generated' directory permission is set to write --- the requested class did not generate properly, then you must add the generated class object to the signature of the related construct method, only. [] []
[2019-03-27 21:25:12] main.CRITICAL: Can't create directory /var/www/html/Magento-CE-2.2.7-2018-11-20-10-28-48/generated/code/Magento/Framework/App/ResourceConnection/.
Class Magento\Framework\App\ResourceConnection\Proxy generation error: The requested class did not generate properly, because the 'generated' directory permission is read-only. If --- after running the 'bin/magento setup:di:compile' CLI command when the 'generated' directory permission is set to write --- the requested class did not generate properly, then you must add the generated class object to the signature of the related construct method, only. [] []
[2019-03-27 21:25:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/session/prolong","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"}} []
